,player_name,player_short_name,player_id,player_birthdate,team_name,team_id,match_name,match_id,match_date,competition_name,competition_id,season_name,season_id,competition_edition_id,position,position_group,minutes_full_all,physical_check_passed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,psv99,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr,timetohsrpostcod,explacceltosprint_count_full_all,timetosprint,timetosprintpostcod,cod_count_full_all,timeto505around90,timeto505around180
195,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v FBC Melgar,2022077,2025-07-02,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,98.03,True,10894.0,111.13,1662.0,845.0,76.0,244.0,13.0,1089.0,89.0,29.3,136.0,9.0,98.0,31.0,6.0,0.8,0.8,3.0,1.56,1.56,43.0,2.47,2.78
196,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Social Deportivo Alianza Universidad,2022468,2025-07-13,PER - Primera Division,139,2025/2025,128,1089,LF,Wide Attacker,105.85,True,12626.0,119.28,2155.0,952.0,83.0,291.0,14.0,1243.0,97.0,29.7,129.0,9.0,108.0,24.0,6.0,0.73,0.84,1.0,1.61,1.61,48.0,2.13,2.7
197,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sport Boys Association,2022873,2025-07-20,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,99.8,True,10670.0,106.91,1566.0,652.0,62.0,217.0,13.0,869.0,75.0,28.6,117.0,7.0,95.0,23.0,6.0,0.79,0.79,0.0,,,42.0,1.97,2.81
198,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,CD Sport Huancayo v ADC Juan Pablo II College,2023998,2025-07-25,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,83.62,True,9640.0,115.29,1489.0,638.0,41.0,84.0,5.0,722.0,46.0,25.8,112.0,4.0,83.0,21.0,2.0,1.3,,0.0,,,37.0,2.66,3.04
199,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Lima,2024595,2025-08-01,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,100.5,True,11349.0,112.93,1738.0,926.0,88.0,292.0,17.0,1218.0,105.0,29.5,117.0,9.0,101.0,31.0,6.0,0.78,0.78,5.0,1.65,1.65,53.0,2.41,2.74
200,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,FBC Melgar v ADC Juan Pablo II College,2025375,2025-08-05,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,78.88,True,8740.0,110.8,1261.0,490.0,48.0,198.0,12.0,688.0,60.0,29.1,88.0,3.0,71.0,17.0,0.0,,,0.0,,,23.0,2.78,
201,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Deportivo Binacional,2026684,2025-08-10,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,95.55,True,10999.0,115.11,1782.0,718.0,66.0,194.0,10.0,912.0,76.0,28.3,117.0,6.0,96.0,26.0,5.0,0.74,0.74,1.0,1.64,1.64,34.0,2.11,3.58
202,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,CCyD Universidad Técnica de Cajamarca v ADC Juan Pablo II College,2027535,2025-08-16,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,97.02,True,10405.0,107.25,1392.0,728.0,69.0,188.0,10.0,916.0,79.0,28.5,94.0,9.0,79.0,20.0,8.0,0.69,0.86,4.0,1.72,1.72,43.0,2.16,2.66
203,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Sport Huancayo,2027544,2025-02-16,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,74.27,True,8088.0,108.9,1263.0,565.0,51.0,105.0,8.0,670.0,59.0,26.5,92.0,4.0,69.0,18.0,3.0,0.94,,1.0,2.12,,35.0,2.32,2.91
204,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Cusco Fútbol Club,2030329,2025-08-22,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,99.32,True,10924.0,109.99,1801.0,591.0,59.0,76.0,6.0,667.0,65.0,27.5,120.0,5.0,92.0,28.0,2.0,1.16,1.16,0.0,,,49.0,2.47,2.78
205,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sporting Cristal,2032496,2025-09-21,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,98.27,True,11355.0,115.55,1725.0,831.0,77.0,321.0,17.0,1152.0,94.0,29.4,114.0,7.0,91.0,25.0,4.0,0.97,,2.0,2.04,,36.0,2.43,2.91
206,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Ayacucho FC v ADC Juan Pablo II College,2033040,2025-09-25,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,38.82,True,4135.0,106.53,683.0,310.0,24.0,78.0,4.0,388.0,28.0,26.9,41.0,2.0,33.0,8.0,2.0,0.98,0.98,0.0,,,17.0,1.99,3.33
207,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Asociación Deportiva Tarma,2034481,2025-09-30,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,98.67,True,11213.0,113.65,1481.0,694.0,64.0,202.0,12.0,896.0,76.0,27.7,126.0,6.0,96.0,27.0,5.0,0.81,0.96,2.0,1.8,1.82,40.0,2.19,3.11
208,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Deportivo Garcilaso,2036255,2025-10-13,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,101.78,True,10579.0,103.94,1449.0,659.0,58.0,231.0,11.0,890.0,69.0,29.5,116.0,6.0,97.0,19.0,6.0,0.82,,0.0,,,35.0,2.06,
209,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Club Universitario de Deportes v ADC Juan Pablo II College,2036762,2025-10-05,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,94.27,True,11199.0,118.8,1740.0,599.0,48.0,203.0,9.0,802.0,57.0,28.2,124.0,7.0,95.0,21.0,2.0,0.88,1.09,1.0,1.69,,51.0,2.19,2.64
210,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Comerciantes Unidos,2038400,2025-10-24,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,100.38,True,11338.0,112.95,1849.0,741.0,60.0,161.0,10.0,902.0,70.0,26.2,117.0,6.0,94.0,23.0,4.0,0.85,0.91,0.0,,,44.0,2.1,2.94
211,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Atlético Grau,2041499,2025-11-08,PER - Primera Division,139,2025/2025,128,1089,LW,Wide Attacker,75.72,True,8319.0,109.87,1116.0,672.0,57.0,184.0,12.0,856.0,69.0,28.1,101.0,6.0,78.0,21.0,4.0,0.72,0.72,2.0,2.08,2.08,25.0,2.79,
212,Cristhian Andrés Tizón Correa,C. Tizón,69489,1996-01-26,ADC Juan Pablo II College,4582,Club Social Deportivo Alianza Universidad v ADC Juan Pablo II College,2044987,2025-11-23,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,99.5,True,10860.0,109.15,1741.0,630.0,55.0,231.0,8.0,861.0,63.0,30.8,108.0,5.0,93.0,14.0,3.0,0.83,0.83,0.0,,,23.0,2.05,2.62
213,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sport Boys Association,2022873,2025-07-20,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,82.38,True,8750.0,106.21,949.0,376.0,37.0,52.0,3.0,428.0,40.0,26.2,82.0,5.0,68.0,13.0,1.0,1.32,,0.0,,,19.0,1.86,
214,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,CD Sport Huancayo v ADC Juan Pablo II College,2023998,2025-07-25,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,63.3,True,6937.0,109.59,708.0,212.0,13.0,7.0,0.0,219.0,13.0,23.7,63.0,3.0,53.0,7.0,2.0,0.97,,0.0,,,10.0,2.77,
215,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Lima,2024595,2025-08-01,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,22.65,True,2576.0,113.73,414.0,86.0,7.0,3.0,0.0,89.0,7.0,23.5,27.0,1.0,28.0,3.0,0.0,,,0.0,,,8.0,,3.22
216,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,FBC Melgar v ADC Juan Pablo II College,2025375,2025-08-05,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,78.88,True,8645.0,109.59,1026.0,409.0,29.0,47.0,2.0,456.0,31.0,25.0,82.0,2.0,64.0,10.0,0.0,,,0.0,,,21.0,3.2,2.71
217,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Deportivo Binacional,2026684,2025-08-10,PER - Primera Division,139,2025/2025,128,1089,AM,Midfield,24.98,True,2477.0,99.15,387.0,83.0,6.0,4.0,0.0,87.0,6.0,24.8,28.0,1.0,27.0,4.0,0.0,,,0.0,,,7.0,2.75,2.94
218,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,CCyD Universidad Técnica de Cajamarca v ADC Juan Pablo II College,2027535,2025-08-16,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,97.02,True,10095.0,104.05,1169.0,319.0,22.0,21.0,1.0,340.0,23.0,24.3,94.0,1.0,92.0,6.0,1.0,0.86,0.86,0.0,,,21.0,2.15,2.83
219,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Cusco Fútbol Club,2030329,2025-08-22,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,70.38,True,7919.0,112.51,1022.0,203.0,18.0,11.0,1.0,214.0,19.0,23.6,73.0,2.0,62.0,4.0,2.0,1.34,,0.0,,,13.0,2.71,
220,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,Ayacucho FC v ADC Juan Pablo II College,2033040,2025-09-25,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,89.63,True,9330.0,104.09,931.0,277.0,23.0,9.0,0.0,286.0,23.0,23.9,83.0,2.0,69.0,7.0,2.0,1.06,1.06,0.0,,,22.0,1.97,2.96
221,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,Club Universitario de Deportes v ADC Juan Pablo II College,2036762,2025-10-05,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,94.27,True,10791.0,114.47,1690.0,531.0,45.0,173.0,7.0,704.0,52.0,31.0,98.0,5.0,78.0,17.0,4.0,0.99,0.99,0.0,,,40.0,1.98,3.06
222,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,CD Los Chankas CYC v ADC Juan Pablo II College,2036909,2025-10-18,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,61.78,True,6458.0,104.53,819.0,228.0,20.0,9.0,1.0,237.0,21.0,24.9,61.0,3.0,51.0,7.0,3.0,2.24,,0.0,,,7.0,,3.24
223,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Atlético Grau,2041499,2025-11-08,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,75.72,True,8210.0,108.43,1051.0,274.0,19.0,20.0,2.0,294.0,21.0,24.8,75.0,3.0,67.0,9.0,2.0,0.98,,0.0,,,22.0,2.18,
224,Jhon Richard Vega Ramos,J. Vega,69686,1995-03-21,ADC Juan Pablo II College,4582,Club Social Deportivo Alianza Universidad v ADC Juan Pablo II College,2044987,2025-11-23,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,84.6,True,9033.0,106.77,1342.0,346.0,32.0,129.0,5.0,475.0,37.0,26.9,90.0,3.0,86.0,12.0,0.0,,,0.0,,,22.0,2.43,2.8
225,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,Club Alianza Lima v ADC Juan Pablo II College,2006699,2025-02-22,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,59.0,True,6344.0,107.53,1001.0,564.0,53.0,246.0,13.0,810.0,66.0,29.0,68.0,12.0,55.0,17.0,9.0,0.89,0.89,3.0,1.79,,15.0,2.23,
226,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,Sport Boys Association v ADC Juan Pablo II College,2006770,2025-02-09,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,95.33,True,9862.0,103.45,1229.0,674.0,61.0,201.0,12.0,875.0,73.0,28.7,106.0,8.0,87.0,23.0,7.0,0.74,0.74,4.0,1.35,1.35,38.0,2.07,2.75
227,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,Sporting Cristal v ADC Juan Pablo II College,2014093,2025-04-28,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,104.37,True,10897.0,104.41,1684.0,586.0,46.0,193.0,6.0,779.0,52.0,28.4,108.0,3.0,88.0,12.0,3.0,1.03,1.03,3.0,2.54,2.54,23.0,2.12,2.94
228,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Ayacucho FC,2015261,2025-05-03,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,98.63,True,9395.0,95.25,1204.0,568.0,46.0,127.0,6.0,695.0,52.0,27.4,101.0,4.0,85.0,14.0,3.0,0.82,0.82,1.0,1.43,1.43,34.0,2.67,
229,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,Asociación Deportiva Tarma v ADC Juan Pablo II College,2016925,2025-05-11,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,99.02,True,9550.0,96.45,1204.0,362.0,40.0,94.0,6.0,456.0,46.0,27.2,100.0,3.0,88.0,15.0,2.0,0.76,,0.0,,,29.0,2.3,2.91
230,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Universitario de Deportes,2017761,2025-05-18,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,100.75,True,9889.0,98.15,1477.0,641.0,60.0,215.0,12.0,856.0,72.0,28.0,105.0,7.0,107.0,15.0,3.0,0.94,0.95,2.0,1.57,2.23,38.0,2.02,3.12
231,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,Club Deportivo Garcilaso v ADC Juan Pablo II College,2018679,2025-05-25,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,76.15,True,6831.0,89.7,682.0,272.0,29.0,108.0,6.0,380.0,35.0,27.8,77.0,3.0,68.0,9.0,2.0,0.74,0.78,1.0,1.37,2.25,19.0,,
232,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v FBC Melgar,2022077,2025-07-02,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,86.08,True,8573.0,99.59,1283.0,589.0,57.0,190.0,11.0,779.0,68.0,29.3,104.0,7.0,87.0,20.0,4.0,0.78,0.82,1.0,1.36,1.36,29.0,2.38,2.78
233,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Social Deportivo Alianza Universidad,2022468,2025-07-13,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,105.85,True,10594.0,100.09,1351.0,715.0,63.0,359.0,13.0,1074.0,76.0,29.4,94.0,4.0,91.0,8.0,4.0,0.65,0.8,1.0,1.59,1.59,25.0,2.56,
234,Jack Kevin Durán Abán,J. Durán,69710,1991-12-08,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Sport Huancayo,2027544,2025-02-16,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,74.27,True,7211.0,97.1,979.0,261.0,28.0,81.0,6.0,342.0,34.0,26.8,88.0,2.0,76.0,12.0,0.0,,,0.0,,,25.0,2.27,2.76
235,Flavio Abraham Fernández Angulo,F. Fernández,69719,2001-03-06,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Sport Boys Association,2022873,2025-07-20,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,26.88,True,2592.0,96.42,255.0,161.0,17.0,94.0,3.0,255.0,20.0,27.8,27.0,6.0,24.0,5.0,3.0,0.72,,0.0,,,11.0,2.69,3.37
236,Flavio Abraham Fernández Angulo,F. Fernández,69719,2001-03-06,ADC Juan Pablo II College,4582,CD Sport Huancayo v ADC Juan Pablo II College,2023998,2025-07-25,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,46.38,True,5223.0,112.61,764.0,332.0,44.0,155.0,11.0,487.0,55.0,29.5,64.0,3.0,50.0,13.0,3.0,0.69,0.91,2.0,1.53,1.69,27.0,2.37,2.59
237,Flavio Abraham Fernández Angulo,F. Fernández,69719,2001-03-06,ADC Juan Pablo II College,4582,FBC Melgar v ADC Juan Pablo II College,2025375,2025-08-05,PER - Primera Division,139,2025/2025,128,1089,RWB,Full Back,66.45,True,7332.0,110.34,1015.0,497.0,49.0,156.0,9.0,653.0,58.0,29.1,84.0,6.0,64.0,20.0,4.0,0.77,0.77,2.0,1.42,1.42,22.0,2.29,3.06
238,Mauricio Affonso Prieto,M. Affonso,71006,1992-01-26,ADC Juan Pablo II College,4582,CD Sport Huancayo v ADC Juan Pablo II College,2023998,2025-07-25,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,34.57,True,3052.0,88.29,373.0,201.0,18.0,37.0,4.0,238.0,22.0,26.5,39.0,4.0,29.0,8.0,3.0,0.91,,0.0,,,9.0,,
239,Mauricio Affonso Prieto,M. Affonso,71006,1992-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Lima,2024595,2025-08-01,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,77.85,True,7543.0,96.89,749.0,417.0,36.0,34.0,3.0,451.0,39.0,25.4,81.0,6.0,59.0,13.0,6.0,0.9,,0.0,,,22.0,2.14,2.86
240,Mauricio Affonso Prieto,M. Affonso,71006,1992-01-26,ADC Juan Pablo II College,4582,FBC Melgar v ADC Juan Pablo II College,2025375,2025-08-05,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,21.83,True,2127.0,97.42,245.0,96.0,9.0,25.0,2.0,121.0,11.0,28.2,23.0,2.0,16.0,4.0,2.0,1.01,,0.0,,,7.0,,
241,Mauricio Affonso Prieto,M. Affonso,71006,1992-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Deportivo Garcilaso,2036255,2025-10-13,PER - Primera Division,139,2025/2025,128,1089,LDM,Midfield,22.1,True,2092.0,94.66,223.0,77.0,6.0,49.0,0.0,126.0,6.0,24.8,18.0,2.0,18.0,3.0,1.0,0.88,,1.0,2.69,,5.0,2.94,
242,Mauricio Affonso Prieto,M. Affonso,71006,1992-01-26,ADC Juan Pablo II College,4582,CD Los Chankas CYC v ADC Juan Pablo II College,2036909,2025-10-18,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,38.3,True,2937.0,76.68,271.0,91.0,10.0,17.0,1.0,108.0,11.0,26.1,37.0,2.0,26.0,9.0,0.0,,,0.0,,,5.0,,3.54
243,Mauricio Affonso Prieto,M. Affonso,71006,1992-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Comerciantes Unidos,2038400,2025-10-24,PER - Primera Division,139,2025/2025,128,1089,RM,Midfield,41.18,True,3872.0,94.02,445.0,142.0,16.0,24.0,1.0,166.0,17.0,27.0,33.0,2.0,30.0,7.0,2.0,0.72,1.05,0.0,,,13.0,,2.85
244,Mauricio Affonso Prieto,M. Affonso,71006,1992-01-26,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Atlético Grau,2041499,2025-11-08,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,67.48,True,7101.0,105.23,880.0,354.0,38.0,137.0,11.0,491.0,49.0,27.7,78.0,6.0,64.0,14.0,0.0,,,0.0,,,27.0,2.2,
245,Mauricio Affonso Prieto,M. Affonso,71006,1992-01-26,ADC Juan Pablo II College,4582,Club Social Deportivo Alianza Universidad v ADC Juan Pablo II College,2044987,2025-11-23,PER - Primera Division,139,2025/2025,128,1089,CF,Center Forward,48.18,True,4921.0,102.13,542.0,180.0,20.0,19.0,2.0,199.0,22.0,25.8,56.0,4.0,48.0,8.0,3.0,0.91,,0.0,,,12.0,,
246,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,Club Alianza Lima v ADC Juan Pablo II College,2006699,2025-02-22,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,41.47,True,4824.0,116.33,756.0,318.0,31.0,95.0,5.0,413.0,36.0,28.3,46.0,4.0,35.0,9.0,3.0,1.01,1.01,0.0,,,29.0,2.36,3.11
247,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,Sport Boys Association v ADC Juan Pablo II College,2006770,2025-02-09,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,95.33,True,10570.0,110.87,1428.0,574.0,61.0,181.0,10.0,755.0,71.0,28.6,106.0,6.0,86.0,19.0,5.0,0.72,0.72,1.0,1.87,,54.0,2.04,2.56
248,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,Deportivo Binacional v ADC Juan Pablo II College,2006883,2025-03-10,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,96.45,True,9433.0,97.8,1061.0,465.0,56.0,179.0,10.0,644.0,66.0,30.1,87.0,10.0,76.0,21.0,8.0,0.67,0.73,3.0,1.35,1.57,41.0,2.15,3.13
249,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CCyD Universidad Técnica de Cajamarca,2009946,2025-03-30,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,98.45,True,10075.0,102.34,1311.0,550.0,58.0,178.0,14.0,728.0,72.0,28.8,99.0,12.0,83.0,21.0,9.0,0.77,0.8,1.0,1.68,,39.0,2.13,2.77
250,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Alianza Atlético Sullana,2011683,2025-04-12,PER - Primera Division,139,2025/2025,128,1089,RF,Wide Attacker,62.85,True,6913.0,109.99,756.0,424.0,51.0,221.0,13.0,645.0,64.0,31.5,81.0,9.0,67.0,14.0,7.0,0.75,0.75,0.0,,,30.0,2.38,2.99
251,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,Sporting Cristal v ADC Juan Pablo II College,2014093,2025-04-28,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,36.07,True,4017.0,111.38,669.0,338.0,29.0,99.0,8.0,437.0,37.0,28.8,37.0,3.0,27.0,8.0,3.0,0.8,0.8,3.0,1.54,1.71,22.0,2.42,2.76
252,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Ayacucho FC,2015261,2025-05-03,PER - Primera Division,139,2025/2025,128,1089,RF,Wide Attacker,29.52,True,3101.0,105.06,419.0,225.0,25.0,145.0,8.0,370.0,33.0,30.5,30.0,4.0,20.0,8.0,3.0,0.69,,1.0,1.4,,15.0,2.44,3.21
253,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,Asociación Deportiva Tarma v ADC Juan Pablo II College,2016925,2025-05-11,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,74.42,True,7628.0,102.5,821.0,360.0,40.0,132.0,8.0,492.0,48.0,28.4,86.0,5.0,64.0,17.0,5.0,0.69,0.69,2.0,1.24,1.24,37.0,2.16,3.08
254,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Universitario de Deportes,2017761,2025-05-18,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,84.83,True,9449.0,111.38,1206.0,608.0,72.0,221.0,17.0,829.0,89.0,30.3,96.0,11.0,72.0,28.0,8.0,0.71,0.71,3.0,1.35,1.83,57.0,2.46,3.03
255,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,Club Deportivo Garcilaso v ADC Juan Pablo II College,2018679,2025-05-25,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,76.15,True,7854.0,103.14,890.0,363.0,37.0,146.0,8.0,509.0,45.0,29.3,89.0,6.0,66.0,16.0,4.0,0.94,1.0,3.0,1.85,,27.0,2.07,
256,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v CD Los Chankas CYC,2020875,2025-06-14,PER - Primera Division,139,2025/2025,128,1089,LM,Midfield,19.63,True,2417.0,123.11,353.0,155.0,17.0,74.0,4.0,229.0,21.0,30.0,25.0,2.0,22.0,4.0,2.0,1.03,1.03,0.0,,,10.0,2.74,
257,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,CD Comerciantes Unidos v ADC Juan Pablo II College,2021577,2025-06-22,PER - Primera Division,139,2025/2025,128,1089,AM,Midfield,18.85,True,1958.0,103.87,259.0,45.0,5.0,32.0,0.0,77.0,5.0,29.0,24.0,1.0,19.0,3.0,0.0,,,0.0,,,5.0,2.94,3.17
258,Nahuel Jeremy Rodríguez Meneses,N. Rodríguez,71207,2002-03-04,ADC Juan Pablo II College,4582,ADC Juan Pablo II College v Club Cienciano,2021805,2025-06-27,PER - Primera Division,139,2025/2025,128,1089,RW,Wide Attacker,8.83,True,1236.0,139.92,221.0,97.0,12.0,41.0,4.0,138.0,16.0,28.1,13.0,1.0,10.0,2.0,0.0,,,0.0,,,3.0,,
